,Threshold,Accuracy,Precision,Specificity,Sensitivity,AUC,AUPR
0,1.9963171482086182,0.8358892512663937,0.0,1.0,0.0,0.8103884720972705,0.5820553743668031
0,0.9963171482086182,0.8359586427034904,1.0,1.0,0.00042283298097251583,0.8103884720972705,0.5822320951387411
0,0.9895087480545044,0.8446325723405732,1.0,1.0,0.053276955602537,0.8103884720972705,0.6043221916309819
0,0.9894641637802124,0.8447713552147665,1.0,1.0,0.054122621564482026,0.8103884720972705,0.6046756331748577
0,0.9426273703575134,0.8582332940115189,1.0,1.0,0.1361522198731501,0.8103884720972705,0.6389594629308155
0,0.9187809824943542,0.8581639025744223,0.9969040247678018,0.9999169848912502,0.1361522198731501,0.8103884720972705,0.6374114753147164
0,0.9142816066741943,0.8582332940115189,0.9969135802469136,0.9999169848912502,0.1365750528541226,0.8103884720972705,0.6375929738262102
0,0.8597367405891418,0.8581639025744223,0.9938461538461538,0.9998339697825004,0.1365750528541226,0.8103884720972705,0.6360592606258304
0,0.8163757920265198,0.8586496426340989,0.9939759036144579,0.9998339697825004,0.13953488372093023,0.8103884720972705,0.6373611809135479
0,0.816137433052063,0.8585802511970023,0.990990990990991,0.9997509546737506,0.13953488372093023,0.8103884720972705,0.6358687246018144
0,0.7882329225540161,0.8592741655679689,0.9912536443148688,0.9997509546737506,0.14376321353065538,0.8103884720972705,0.6377672589831327
0,0.7866813540458679,0.8591353826937755,0.9855072463768116,0.999584924456251,0.14376321353065538,0.8103884720972705,0.6348940600141041
0,0.7854681611061096,0.8592741655679689,0.9855907780979827,0.999584924456251,0.14460887949260043,0.8103884720972705,0.6352892674185654
0,0.7834880352020264,0.8592047741308723,0.9827586206896551,0.9995019093475013,0.14460887949260043,0.8103884720972705,0.6338731887144017
0,0.7818725109100342,0.8593435570050656,0.9828571428571429,0.9995019093475013,0.14545454545454545,0.8103884720972705,0.6342758913420213
0,0.7751322388648987,0.8592741655679689,0.98005698005698,0.9994188942387514,0.14545454545454545,0.8103884720972705,0.6328758099419399
0,0.7609995603561401,0.8596211227534523,0.9803370786516854,0.9994188942387514,0.14756871035940802,0.8103884720972705,0.6338994630989823
0,0.7568033337593079,0.8594823398792589,0.9748603351955307,0.9992528640212519,0.14756871035940802,0.8103884720972705,0.6311610913709049
0,0.7560948729515076,0.8595517313163555,0.9749303621169917,0.9992528640212519,0.14799154334038056,0.8103884720972705,0.6313728256035733
0,0.7551462650299072,0.8594823398792589,0.9722222222222222,0.999169848912502,0.14799154334038056,0.8103884720972705,0.6300187556561887
0,0.7450302839279175,0.8596905141905489,0.9724517906336089,0.999169848912502,0.1492600422832981,0.8103884720972705,0.6306637021776957
0,0.7420539259910583,0.8596211227534523,0.9697802197802198,0.9990868338037523,0.1492600422832981,0.8103884720972705,0.6293279167510012
0,0.7420138716697693,0.8596905141905489,0.9698630136986301,0.9990868338037523,0.14968287526427063,0.8103884720972705,0.6295460344821443
0,0.7389993071556091,0.8596211227534523,0.9672131147540983,0.9990038186950025,0.14968287526427063,0.8103884720972705,0.6282210850098784
0,0.7319024205207825,0.8598986885018389,0.9675675675675676,0.9990038186950025,0.15137420718816066,0.8103884720972705,0.6291051945043648
0,0.7289385795593262,0.8598292970647422,0.9649595687331537,0.9989208035862527,0.15137420718816066,0.8103884720972705,0.6278011950871578
0,0.7269418239593506,0.8599680799389355,0.9651474530831099,0.9989208035862527,0.1522198731501057,0.8103884720972705,0.6282485788060117
0,0.7254889011383057,0.8598292970647422,0.96,0.9987547733687531,0.1522198731501057,0.8103884720972705,0.6256748522644568
0,0.7205712199211121,0.8601068628131289,0.9604221635883905,0.9987547733687531,0.15391120507399578,0.8103884720972705,0.6265928171464037
0,0.7179219126701355,0.8598292970647422,0.9503916449086162,0.998422712933754,0.15391120507399578,0.8103884720972705,0.6215775578065166
0,0.7176955342292786,0.8598986885018389,0.9505208333333334,0.998422712933754,0.1543340380549683,0.8103884720972705,0.6218188727908132
0,0.7167984247207642,0.8598292970647422,0.948051948051948,0.9983396978250042,0.1543340380549683,0.8103884720972705,0.6205844301501204
0,0.715054452419281,0.8600374713760321,0.9484536082474226,0.9983396978250042,0.15560253699788584,0.8103884720972705,0.6213154225636714
0,0.7143822312355042,0.8598986885018389,0.9435897435897436,0.9981736676075046,0.15560253699788584,0.8103884720972705,0.6188834902348319
0,0.7025757431983948,0.8601762542502255,0.9441624365482234,0.9981736676075046,0.1572938689217759,0.8103884720972705,0.6198767198018236
0,0.7009165287017822,0.8599680799389355,0.9370277078085643,0.9979246222812552,0.1572938689217759,0.8103884720972705,0.616309355431994
0,0.7003432512283325,0.8601068628131289,0.9373433583959899,0.9979246222812552,0.15813953488372093,0.8103884720972705,0.6168206222695828
0,0.6977089643478394,0.8598986885018389,0.9303482587064676,0.9976755769550059,0.15813953488372093,0.8103884720972705,0.6133230724248216
0,0.6960223913192749,0.8600374713760321,0.9306930693069307,0.9976755769550059,0.15898520084566597,0.8103884720972705,0.6138489192689289
0,0.6945750117301941,0.8599680799389355,0.928395061728395,0.997592561846256,0.15898520084566597,0.8103884720972705,0.6126999154796611
0,0.6874300837516785,0.8605232114357089,0.9297820823244553,0.997592561846256,0.16236786469344608,0.8103884720972705,0.6148071919531947
0,0.6862674355506897,0.8604538199986121,0.927536231884058,0.9975095467375062,0.16236786469344608,0.8103884720972705,0.613684266732996
0,0.6847667098045349,0.8605232114357089,0.927710843373494,0.9975095467375062,0.16279069767441862,0.8103884720972705,0.6139482932496518
0,0.6838223934173584,0.8604538199986121,0.9254807692307693,0.9974265316287564,0.16279069767441862,0.8103884720972705,0.6128332561782895
0,0.6834355592727661,0.8605232114357089,0.9256594724220624,0.9974265316287564,0.16321353065539113,0.8103884720972705,0.6130993285458741
0,0.6809338331222534,0.8604538199986121,0.9234449760765551,0.9973435165200066,0.16321353065539113,0.8103884720972705,0.6119920803731204
0,0.6791569590568542,0.8605232114357089,0.9236276849642004,0.9973435165200066,0.16363636363636364,0.8103884720972705,0.612260155588881
0,0.6766607761383057,0.8604538199986121,0.9214285714285714,0.9972605014112569,0.16363636363636364,0.8103884720972705,0.6111605988210665
0,0.6751993894577026,0.8606619943099022,0.9219858156028369,0.9972605014112569,0.1649048625792812,0.8103884720972705,0.611969383224013
0,0.6718201041221619,0.8605232114357089,0.9176470588235294,0.9970944711937573,0.1649048625792812,0.8103884720972705,0.6098000048343593
0,0.6712645888328552,0.8608007771840955,0.9184149184149184,0.9970944711937573,0.16659619450317126,0.8103884720972705,0.6108908177178054
0,0.6683595776557922,0.8606619943099022,0.91415313225058,0.9969284409762577,0.16659619450317126,0.8103884720972705,0.6087599246356363
0,0.6663524508476257,0.8608701686211921,0.9147465437788018,0.9969284409762577,0.1678646934460888,0.8103884720972705,0.6095867927155609
0,0.6648290157318115,0.8607313857469988,0.9105504587155964,0.996762410758758,0.1678646934460888,0.8103884720972705,0.6074887501839582
0,0.6622553467750549,0.8609395600582888,0.9111617312072893,0.996762410758758,0.16913319238900634,0.8103884720972705,0.6083245487456185
0,0.6613738536834717,0.8608701686211921,0.9090909090909091,0.9966793956500083,0.16913319238900634,0.8103884720972705,0.6072891376874284
0,0.6582173705101013,0.8610783429324821,0.909706546275395,0.9966793956500083,0.1704016913319239,0.8103884720972705,0.6081271185954851
