,Threshold,Accuracy,Precision,Specificity,Sensitivity,AUC,AUPR
0,1.9967677243096393,0.8358892512663937,0.0,1.0,0.0,0.7762817234427997,0.5820553743668031
0,0.9967677243096393,0.8358198598292971,0.0,0.9999169848912502,0.0,0.7762817234427997,0.08205537436680313
0,0.9965598122266478,0.8358892512663937,0.5,0.9999169848912502,0.00042283298097251583,0.7762817234427997,0.33223209513874097
0,0.9956810997463192,0.8356116855180071,0.16666666666666666,0.999584924456251,0.00042283298097251583,0.7762817234427997,0.1655654284720744
0,0.9952856452745414,0.8356810769551037,0.2857142857142857,0.999584924456251,0.0008456659619450317,0.7762817234427997,0.22526595876782182
0,0.9944946464552472,0.8355422940809104,0.2222222222222222,0.9994188942387514,0.0008456659619450317,0.7762817234427997,0.1935199270217901
0,0.9943443542606549,0.8356116855180071,0.3,0.9994188942387514,0.0012684989429175475,0.7762817234427997,0.2325855366826169
0,0.9941617375493355,0.8355422940809104,0.2727272727272727,0.9993358791300017,0.0012684989429175475,0.7762817234427997,0.21894917304625325
0,0.993900923466958,0.8356116855180071,0.3333333333333333,0.9993358791300017,0.0016913319238900633,0.7762817234427997,0.2494289241212215
0,0.9938488216365209,0.8355422940809104,0.3076923076923077,0.9992528640212519,0.0016913319238900633,0.7762817234427997,0.2366084113007087
0,0.9937028074642894,0.8356116855180071,0.35714285714285715,0.9992528640212519,0.0021141649048625794,0.7762817234427997,0.2615104067979213
0,0.9933711971949591,0.8354729026438138,0.3125,0.9990868338037523,0.0021141649048625794,0.7762817234427997,0.23918897822649277
0,0.9927121244468369,0.8356810769551037,0.42105263157894735,0.9990868338037523,0.0033826638477801266,0.7762817234427997,0.2939954563317802
0,0.9925528937927661,0.8355422940809104,0.38095238095238093,0.9989208035862527,0.0033826638477801266,0.7762817234427997,0.273945331018497
0,0.9924108414541178,0.8356810769551037,0.43478260869565216,0.9989208035862527,0.004228329809725159,0.7762817234427997,0.3012138864340085
0,0.9923716716630054,0.8355422940809104,0.4,0.9987547733687531,0.004228329809725159,0.7762817234427997,0.28382258208618244
0,0.9918388452148234,0.8357504683922004,0.4642857142857143,0.9987547733687531,0.0054968287526427064,0.7762817234427997,0.31649560154485334
0,0.9917611905725582,0.8356810769551037,0.4482758620689655,0.9986717582600033,0.0054968287526427064,0.7762817234427997,0.3084906754364789
0,0.9914516470028928,0.836028034140587,0.5294117647058824,0.9986717582600033,0.007610993657505285,0.7762817234427997,0.34994223061462704
0,0.9910477292111814,0.8358198598292971,0.4864864864864865,0.998422712933754,0.007610993657505285,0.7762817234427997,0.3284795915049291
0,0.9910057913825259,0.8359586427034904,0.5128205128205128,0.998422712933754,0.008456659619450317,0.7762817234427997,0.34200004621581803
