,Threshold,Accuracy,Precision,Specificity,Sensitivity,AUC,AUPR
0,80.65860933570936,0.8358892512663937,0.0,1.0,0.0,0.7583093560660176,0.5820553743668031
0,79.65860933570936,0.8359586427034904,1.0,1.0,0.00042283298097251583,0.7583093560660176,0.5822320951387411
0,79.48014729335716,0.8360974255776837,1.0,1.0,0.0012684989429175475,0.7583093560660176,0.5825855366826169
0,79.41080473950412,0.8359586427034904,0.6,0.9998339697825004,0.0012684989429175475,0.7583093560660176,0.3825855366826169
0,79.36047970288287,0.836028034140587,0.6666666666666666,0.9998339697825004,0.0016913319238900633,0.7583093560660176,0.4160955907878882
0,79.29014210843833,0.8359586427034904,0.5714285714285714,0.9997509546737506,0.0016913319238900633,0.7583093560660176,0.36847654316884054
0,79.20350807395225,0.8360974255776837,0.6666666666666666,0.9997509546737506,0.002536997885835095,0.7583093560660176,0.41644903233176406
0,79.20065182647409,0.836028034140587,0.6,0.9996679395650009,0.002536997885835095,0.7583093560660176,0.3831156989984307
0,79.14729013177984,0.8361668170147804,0.6666666666666666,0.9996679395650009,0.0033826638477801266,0.7583093560660176,0.4168024738756399
0,79.14448367802972,0.8360974255776837,0.6153846153846154,0.999584924456251,0.0033826638477801266,0.7583093560660176,0.39116144823461424
0,79.14363376513172,0.8361668170147804,0.6428571428571429,0.999584924456251,0.0038054968287526427,0.7583093560660176,0.40507443274281596
0,79.12794740532209,0.8360974255776837,0.6,0.9995019093475013,0.0038054968287526427,0.7583093560660176,0.3836458613142445
0,79.12105108622832,0.8363055998889737,0.6666666666666666,0.9995019093475013,0.00507399577167019,0.7583093560660176,0.4175093569633916
0,79.11790159496739,0.8362362084518771,0.631578947368421,0.9994188942387514,0.00507399577167019,0.7583093560660176,0.3999654973142687
0,79.08964429198092,0.8363055998889737,0.65,0.9994188942387514,0.0054968287526427064,0.7583093560660176,0.40935274440199626
0,79.08804399623739,0.8362362084518771,0.6190476190476191,0.9993358791300017,0.0054968287526427064,0.7583093560660176,0.3938765539258057
0,79.08594265191115,0.8363055998889737,0.6363636363636364,0.9993358791300017,0.005919661733615222,0.7583093560660176,0.4027112833557523
0,79.06176863048938,0.8361668170147804,0.5833333333333334,0.999169848912502,0.005919661733615222,0.7583093560660176,0.3761961318406008
0,79.06146148848521,0.8362362084518771,0.6,0.999169848912502,0.006342494714587738,0.7583093560660176,0.384706185945872
0,79.05593028502712,0.836028034140587,0.5357142857142857,0.9989208035862527,0.006342494714587738,0.7583093560660176,0.3525633288030149
0,79.04748846210087,0.8360974255776837,0.5517241379310345,0.9989208035862527,0.006765327695560253,0.7583093560660176,0.36074497568332714
0,79.03921570133933,0.836028034140587,0.5333333333333333,0.9988377884775029,0.006765327695560253,0.7583093560660176,0.3515495733844766
0,79.02669422796984,0.8361668170147804,0.5625,0.9988377884775029,0.007610993657505285,0.7583093560660176,0.3664863482616858
