,Threshold,Accuracy,Precision,Specificity,Sensitivity,AUC,AUPR
0,1.9694037553342394,0.8358892512663937,0.0,1.0,0.0,0.7733353013588854,0.5820553743668031
0,0.9694037553342393,0.8358198598292971,0.0,0.9999169848912502,0.0,0.7733353013588854,0.08205537436680313
0,0.9688207910368252,0.8358892512663937,0.5,0.9999169848912502,0.00042283298097251583,0.7733353013588854,0.33223209513874097
0,0.9606859723791706,0.8356810769551037,0.2,0.9996679395650009,0.00042283298097251583,0.7733353013588854,0.18223209513874106
0,0.9585063740247601,0.8357504683922004,0.3333333333333333,0.9996679395650009,0.0008456659619450317,0.7733353013588854,0.24907548257734566
0,0.9531719868316749,0.8355422940809104,0.2222222222222222,0.9994188942387514,0.0008456659619450317,0.7733353013588854,0.1935199270217901
0,0.9511613620639753,0.8356116855180071,0.3,0.9994188942387514,0.0012684989429175475,0.7733353013588854,0.2325855366826169
0,0.9479939962923769,0.8355422940809104,0.2727272727272727,0.9993358791300017,0.0012684989429175475,0.7733353013588854,0.21894917304625325
0,0.9464064577085732,0.8356810769551037,0.38461538461538464,0.9993358791300017,0.0021141649048625794,0.7733353013588854,0.27524667053418506
0,0.9379712331283867,0.8354035112067171,0.29411764705882354,0.9990038186950025,0.0021141649048625794,0.7733353013588854,0.22999780175590454
0,0.9355042020187037,0.8356810769551037,0.42857142857142855,0.9990038186950025,0.0038054968287526427,0.7733353013588854,0.29793157559995875
0,0.9352879829424036,0.8356116855180071,0.4090909090909091,0.9989208035862527,0.0038054968287526427,0.7733353013588854,0.28819131585969904
0,0.933052303178398,0.8358198598292971,0.48,0.9989208035862527,0.00507399577167019,0.7733353013588854,0.3241760236300582
0,0.9319507919773335,0.8356810769551037,0.4444444444444444,0.9987547733687531,0.00507399577167019,0.7733353013588854,0.3063982458522804
0,0.9311845734591712,0.8357504683922004,0.4642857142857143,0.9987547733687531,0.0054968287526427064,0.7733353013588854,0.31649560154485334
0,0.9304180226204688,0.8356810769551037,0.4482758620689655,0.9986717582600033,0.0054968287526427064,0.7733353013588854,0.3084906754364789
0,0.9296266905733468,0.8358198598292971,0.4838709677419355,0.9986717582600033,0.006342494714587738,0.7733353013588854,0.3266416698168398
0,0.928828102898583,0.8357504683922004,0.46875,0.9985887431512536,0.006342494714587738,0.7733353013588854,0.31908118594587204
0,0.9259262671045353,0.836028034140587,0.5277777777777778,0.9985887431512536,0.008033826638477801,0.7733353013588854,0.3493019579225126
0,0.9258322762869653,0.8359586427034904,0.5135135135135135,0.9985057280425037,0.008033826638477801,0.7733353013588854,0.3421698257903805
0,0.9254157566290365,0.8360974255776837,0.5384615384615384,0.9985057280425037,0.008879492600422832,0.7733353013588854,0.3549972798082688
0,0.923240253034534,0.8359586427034904,0.5121951219512195,0.9983396978250042,0.008879492600422832,0.7733353013588854,0.34186407155310927
0,0.9227824738605049,0.836028034140587,0.5238095238095238,0.9983396978250042,0.009302325581395349,0.7733353013588854,0.34784799325419946
0,0.9219916781695782,0.8358892512663937,0.5,0.9981736676075046,0.009302325581395349,0.7733353013588854,0.3359432313494375
0,0.9198170778978642,0.8360974255776837,0.5319148936170213,0.9981736676075046,0.010570824524312896,0.7733353013588854,0.35243084047376194
0,0.9192440820834485,0.836028034140587,0.5208333333333334,0.9980906524987547,0.010570824524312896,0.7733353013588854,0.34689006033191805
0,0.9185402472852748,0.8361668170147804,0.54,0.9980906524987547,0.011416490486257928,0.7733353013588854,0.3568268352091271
0,0.9148977888395905,0.8359586427034904,0.5094339622641509,0.9978416071725054,0.011416490486257928,0.7733353013588854,0.3415438163412026
0,0.9091517249516677,0.8365831656373603,0.5806451612903226,0.9978416071725054,0.01522198731501057,0.7733353013588854,0.3787399028017298
0,0.9080381991334548,0.836444382763167,0.5625,0.9976755769550059,0.01522198731501057,0.7733353013588854,0.36966732215656845
0,0.9056700511037623,0.8367219485115537,0.5882352941176471,0.9976755769550059,0.016913319238900635,0.7733353013588854,0.3832418523031438
