,Threshold,Accuracy,Precision,Specificity,Sensitivity,AUC,AUPR
0,2.0,0.8358892512663937,0.0,1.0,0.0,0.7670988483540367,0.5820553743668031
0,1.0,0.8577475539518423,0.7911275415896488,0.9906192927112735,0.18097251585623678,0.7670988483540367,0.5532556355510602
0,0.9999999449126535,0.8573312053292623,0.7824497257769653,0.9901212020587747,0.18097251585623678,0.7670988483540367,0.5489167276447184
0,0.9999999122478197,0.8574699882034557,0.7832422586520947,0.9901212020587747,0.18181818181818182,0.7670988483540367,0.549666435626159
0,0.9999994659591427,0.8570536395808758,0.7747747747747747,0.9896231114062759,0.18181818181818182,0.7670988483540367,0.545432693687499
0,0.9999990941486114,0.8571230310179724,0.7751798561151079,0.9896231114062759,0.18224101479915433,0.7670988483540367,0.5458119551296036
0,0.9999975991629001,0.856984248143779,0.7724014336917563,0.9894570811887764,0.18224101479915433,0.7670988483540367,0.5444227439179278
0,0.9999970117797997,0.8570536395808758,0.7728085867620751,0.9894570811887764,0.18266384778012684,0.7670988483540367,0.5448030412250251
0,0.9999968970664777,0.856984248143779,0.7714285714285715,0.9893740660800265,0.18266384778012684,0.7670988483540367,0.5441130335582732
0,0.9999948090974451,0.8572618138921657,0.7730496453900709,0.9893740660800265,0.1843551797040169,0.7670988483540367,0.5456304536267746
0,0.9999929354103047,0.857192422455069,0.7716814159292036,0.9892910509712768,0.1843551797040169,0.7670988483540367,0.5449463388963409
0,0.9999830890058619,0.8572618138921657,0.7720848056537103,0.9892910509712768,0.18477801268498942,0.7670988483540367,0.5453247545305323
0,0.9999770467749114,0.856984248143779,0.7666666666666667,0.9889589905362776,0.18477801268498942,0.7670988483540367,0.5426156850370105
0,0.9999741073285844,0.8571230310179724,0.7674825174825175,0.9889589905362776,0.18562367864693446,0.7670988483540367,0.5433770519888117
0,0.999972192005736,0.856984248143779,0.764808362369338,0.9887929603187781,0.18562367864693446,0.7670988483540367,0.542039974432222
0,0.9999714329424833,0.8570536395808758,0.7652173913043478,0.9887929603187781,0.18604651162790697,0.7670988483540367,0.5424212096716649
0,0.9999690505419666,0.8567760738324891,0.7599309153713298,0.9884608998837788,0.18604651162790697,0.7670988483540367,0.5397779717051558
0,0.9999650594546174,0.8568454652695857,0.7603448275862069,0.9884608998837788,0.18646934460887948,0.7670988483540367,0.5401616485845324
0,0.9999573280174513,0.8567760738324891,0.7590361445783133,0.9883778847750291,0.18646934460887948,0.7670988483540367,0.5395073070805855
0,0.9999506750306001,0.8568454652695857,0.7594501718213058,0.9883778847750291,0.18689217758985202,0.7670988483540367,0.5398910414740197
0,0.999877971911367,0.856567899521199,0.7542662116040956,0.9880458243400299,0.18689217758985202,0.7670988483540367,0.5372990613654146
0,0.9998774625294004,0.8566372909582958,0.7546848381601363,0.9880458243400299,0.18731501057082453,0.7670988483540367,0.5376850954153728
0,0.9998201385786137,0.8560127680244258,0.7432885906040269,0.9872986883612818,0.18731501057082453,0.7670988483540367,0.5319869716373181
0,0.9998040779217698,0.8560821594615224,0.7437185929648241,0.9872986883612818,0.18773784355179704,0.7670988483540367,0.5323786935896547
0,0.9997738466325675,0.8559433765873291,0.7412353923205343,0.9871326581437821,0.18773784355179704,0.7670988483540367,0.5311370932675098
0,0.9997436095016692,0.8560821594615224,0.7420965058236273,0.9871326581437821,0.18858350951374206,0.7670988483540367,0.5319210915629321
0,0.9997421716347947,0.8559433765873291,0.7396351575456053,0.9869666279262825,0.18858350951374206,0.7670988483540367,0.5306904174239211
0,0.9996985865310066,0.8560127680244258,0.7400662251655629,0.9869666279262825,0.1890063424947146,0.7670988483540367,0.5310826720058378
0,0.9996752807623168,0.8557352022760392,0.7351973684210527,0.9866345674912834,0.1890063424947146,0.7670988483540367,0.5286482436335826
0,0.9996694915396643,0.8558045937131358,0.735632183908046,0.9866345674912834,0.1894291754756871,0.7670988483540367,0.5290423721490173
0,0.9996531871441949,0.8556658108389424,0.7332242225859247,0.9864685372737838,0.1894291754756871,0.7670988483540367,0.5278383914879566
0,0.9996511499039488,0.8558045937131358,0.734094616639478,0.9864685372737838,0.19027484143763213,0.7670988483540367,0.5286270300586091
0,0.999642733556349,0.8556658108389424,0.7317073170731707,0.9863025070562842,0.19027484143763213,0.7670988483540367,0.5274333802754556
0,0.9995868384994961,0.8557352022760392,0.7321428571428571,0.9863025070562842,0.19069767441860466,0.7670988483540367,0.5278278710822367
0,0.9992747118846179,0.8555270279647491,0.72859450726979,0.9860534617300348,0.19069767441860466,0.7670988483540367,0.5260536961457032
0,0.9992617577641416,0.8555964194018458,0.7290322580645161,0.9860534617300348,0.19112050739957717,0.7670988483540367,0.526449292315004
0,0.999221559003325,0.8554576365276525,0.7266881028938906,0.9858874315125353,0.19112050739957717,0.7670988483540367,0.5252772147296914
0,0.9991487028206784,0.8555270279647491,0.7271268057784912,0.9858874315125353,0.19154334038054968,0.7670988483540367,0.5256732869439296
0,0.9990772481675632,0.8553882450905558,0.7248,0.9857214012950357,0.19154334038054968,0.7670988483540367,0.524509884054684
0,0.9990640512897764,0.8554576365276525,0.7252396166134185,0.9857214012950357,0.1919661733615222,0.7670988483540367,0.5249064131333311
0,0.9988633058553725,0.8546249392824925,0.7115987460815048,0.9847252199900381,0.1919661733615222,0.7670988483540367,0.5180859778673743
0,0.9987130829749131,0.8548331135937826,0.7129485179407177,0.9847252199900381,0.19323467230443975,0.7670988483540367,0.5192910261127945
0,0.9985923483283928,0.8546249392824925,0.7096273291925466,0.9844761746637888,0.19323467230443975,0.7670988483540367,0.5176304317387089
0,0.9985749959325091,0.8546943307195892,0.710077519379845,0.9844761746637888,0.19365750528541226,0.7670988483540367,0.5180322476042961
0,0.9985098142401754,0.8546249392824925,0.7089783281733746,0.984393159555039,0.19365750528541226,0.7670988483540367,0.5174826520010609
0,0.9983791158792087,0.8548331135937826,0.7103235747303543,0.984393159555039,0.1949260042283298,0.7670988483540367,0.5186854375953646
0,0.9983106857283305,0.8546249392824925,0.7070552147239264,0.9841441142287897,0.1949260042283298,0.7670988483540367,0.5170512575921505
0,0.9982064410566887,0.8547637221566858,0.7079510703363915,0.9841441142287897,0.19577167019027483,0.7670988483540367,0.517852626942259
0,0.9981228688792904,0.8546249392824925,0.7057926829268293,0.98397808401129,0.19577167019027483,0.7670988483540367,0.5167734332374778
0,0.9979719022984556,0.8546943307195892,0.7062404870624048,0.98397808401129,0.19619450317124737,0.7670988483540367,0.5171740560772036
0,0.9979558566670693,0.8546249392824925,0.7051671732522796,0.9838950689025403,0.19619450317124737,0.7670988483540367,0.516637399172141
0,0.9978989412872767,0.8546943307195892,0.7056145675265554,0.9838950689025403,0.19661733615221988,0.7670988483540367,0.5170378170812168
0,0.9976924722446355,0.8544861564082992,0.702416918429003,0.9836460235762909,0.19661733615221988,0.7670988483540367,0.5154389925324405
