,Threshold,Accuracy,Precision,Specificity,Sensitivity,AUC,AUPR
0,2.1373351667999074,0.8358892512663937,0.0,1.0,0.0,0.7762827062855249,0.5820553743668031
0,1.1373351667999076,0.8358198598292971,0.0,0.9999169848912502,0.0,0.7762827062855249,0.08205537436680313
0,1.1229336781177979,0.8358892512663937,0.5,0.9999169848912502,0.00042283298097251583,0.7762827062855249,0.33223209513874097
0,1.0705927511636655,0.8356116855180071,0.16666666666666666,0.999584924456251,0.00042283298097251583,0.7762827062855249,0.1655654284720744
0,1.05040776730846,0.8356810769551037,0.2857142857142857,0.999584924456251,0.0008456659619450317,0.7762827062855249,0.22526595876782182
0,1.0146777995913836,0.8355422940809104,0.2222222222222222,0.9994188942387514,0.0008456659619450317,0.7762827062855249,0.1935199270217901
0,1.008450067244312,0.8356116855180071,0.3,0.9994188942387514,0.0012684989429175475,0.7762827062855249,0.2325855366826169
0,1.0011725702812249,0.8355422940809104,0.2727272727272727,0.9993358791300017,0.0012684989429175475,0.7762827062855249,0.21894917304625325
0,0.9910376650911161,0.8356116855180071,0.3333333333333333,0.9993358791300017,0.0016913319238900633,0.7762827062855249,0.2494289241212215
0,0.9890852958314842,0.8355422940809104,0.3076923076923077,0.9992528640212519,0.0016913319238900633,0.7762827062855249,0.2366084113007087
0,0.9836716454083887,0.8356116855180071,0.35714285714285715,0.9992528640212519,0.0021141649048625794,0.7762827062855249,0.2615104067979213
0,0.9718049831980482,0.8354729026438138,0.3125,0.9990868338037523,0.0021141649048625794,0.7762827062855249,0.23918897822649277
0,0.9499536870391585,0.8356810769551037,0.42105263157894735,0.9990868338037523,0.0033826638477801266,0.7762827062855249,0.2939954563317802
0,0.9449839323231146,0.8355422940809104,0.38095238095238093,0.9989208035862527,0.0033826638477801266,0.7762827062855249,0.273945331018497
0,0.9405671531476887,0.8356810769551037,0.43478260869565216,0.9989208035862527,0.004228329809725159,0.7762827062855249,0.3012138864340085
0,0.9394011546626864,0.8355422940809104,0.4,0.9987547733687531,0.004228329809725159,0.7762827062855249,0.28382258208618244
0,0.9237990898588044,0.8357504683922004,0.4642857142857143,0.9987547733687531,0.0054968287526427064,0.7762827062855249,0.31649560154485334
0,0.9216042429226343,0.8356810769551037,0.4482758620689655,0.9986717582600033,0.0054968287526427064,0.7762827062855249,0.3084906754364789
0,0.9130718215542872,0.836028034140587,0.5294117647058824,0.9986717582600033,0.007610993657505285,0.7762827062855249,0.34994223061462704
0,0.9024028725766955,0.8358198598292971,0.4864864864864865,0.998422712933754,0.007610993657505285,0.7762827062855249,0.3284795915049291
0,0.9013191290363738,0.8359586427034904,0.5128205128205128,0.998422712933754,0.008456659619450317,0.7762827062855249,0.34200004621581803
0,0.8991960224844502,0.8358198598292971,0.4878048780487805,0.9982566827162543,0.008456659619450317,0.7762827062855249,0.3294922288299519
0,0.8915402060214097,0.836028034140587,0.5227272727272727,0.9982566827162543,0.009725158562367865,0.7762827062855249,0.34748358848501176
0,0.8898348353503958,0.8358892512663937,0.5,0.9980906524987547,0.009725158562367865,0.7762827062855249,0.3361199521213754
0,0.8837106782991084,0.8360974255776837,0.5306122448979592,0.9980906524987547,0.010993657505285413,0.7762827062855249,0.3519562368861689
0,0.8799415164630566,0.836028034140587,0.52,0.998007637390005,0.010993657505285413,0.7762827062855249,0.3466501144371892
0,0.8719554345645286,0.8360974255776837,0.5294117647058824,0.998007637390005,0.011416490486257928,0.7762827062855249,0.3515327175620684
