,Threshold,Accuracy,Precision,Specificity,Sensitivity,AUC,AUPR
0,2.0,0.8358892512663937,0.0,1.0,0.0,0.7746828840396521,0.5820553743668031
0,1.0,0.8583026854486157,1.0,1.0,0.1365750528541226,0.7746828840396521,0.6391361837027535
0,0.5785953177257525,0.8587884255082923,0.9125,0.9970944711937573,0.1543340380549683,0.7746828840396521,0.6028084561241465
0,0.5197044334975369,0.8583026854486157,0.8289205702647657,0.9930267308650175,0.17209302325581396,0.7746828840396521,0.5684410136779221
0,0.5090361445783133,0.856984248143779,0.7638888888888888,0.9887099452100282,0.18604651162790697,0.7746828840396521,0.5417569584639353
0,0.4868804664723032,0.856567899521199,0.7237237237237237,0.9847252199900381,0.20380549682875265,0.7746828840396521,0.5290966483027457
0,0.4732142857142857,0.8555964194018458,0.6888297872340425,0.9805744645525486,0.21902748414376322,0.7746828840396521,0.5180116278476705
0,0.42950819672131146,0.856567899521199,0.6799516908212561,0.978000996181305,0.23805496828752643,0.7746828840396521,0.521525014378484
0,0.4034582132564842,0.8568454652695857,0.6670353982300885,0.9750124522663125,0.2549682875264271,0.7746828840396521,0.5221356989604172
0,0.39941690962099125,0.8552494622163626,0.6393606393606394,0.9700315457413249,0.27061310782241016,0.7746828840396521,0.514836988087396
0,0.39464882943143814,0.8530289362292693,0.6129917657822507,0.9648846089988378,0.2832980972515856,0.7746828840396521,0.5069541744563394
0,0.38023952095808383,0.8517798903615293,0.5974468085106382,0.9607338535613482,0.29682875264270614,0.7746828840396521,0.5048367605225469
0,0.37658227848101267,0.8513635417389495,0.5885623510722796,0.9569981736676075,0.31331923890063423,0.7746828840396521,0.5072866419089467
0,0.3697674418604651,0.8492124071889529,0.57007299270073,0.9511041009463722,0.3302325581395349,0.7746828840396521,0.5051107936006889
0,0.3689839572192513,0.8476164041357297,0.5564462257849031,0.9448779677901378,0.3522198731501057,0.7746828840396521,0.5074868902835477
0,0.35064935064935066,0.8447713552147665,0.5399500624219725,0.938817864851403,0.3657505285412262,0.7746828840396521,0.5048938733040962
0,0.34146341463414637,0.8431059607244467,0.5301624129930395,0.9327577619126681,0.3864693446088795,0.7746828840396521,0.508659366414588
0,0.31386861313868614,0.8394282145583235,0.513911620294599,0.926033538103935,0.39830866807610993,0.7746828840396521,0.5054821516796297
0,0.3098901098901099,0.837485254319617,0.5059186824498199,0.9203054956001993,0.4156448202959831,0.7746828840396521,0.5087312344066951
0,0.3084370677731674,0.832350287974464,0.4878859857482185,0.9105097127677237,0.4342494714587738,0.7746828840396521,0.5074906000211632
0,0.28869047619047616,0.8290194989938242,0.4774487471526196,0.904781670263988,0.4431289640591966,0.7746828840396521,0.5059831169340602
0,0.2704626334519573,0.8227048782180278,0.4593669803250642,0.8950689025402623,0.454122621564482,0.7746828840396521,0.5015369735906686
0,0.2665330661322645,0.8179862604954549,0.4472608340147179,0.8877635729702806,0.4625792811839323,0.7746828840396521,0.499018315874254
0,0.25396825396825395,0.8146554715148151,0.4395734597156398,0.8822015606840445,0.47061310782241017,0.7746828840396521,0.4985323233915355
0,0.24862637362637363,0.8079245021164388,0.426000734484025,0.8702473850240744,0.4904862579281184,0.7746828840396521,0.5000518370568107
0,0.23949579831932774,0.8018180556519325,0.41364755539922615,0.861613813714096,0.49725158562367866,0.7746828840396521,0.49670277986541816
0,0.22795698924731184,0.7973076122406495,0.4064602960969044,0.8535613481653661,0.5107822410147992,0.7746828840396521,0.49876421491627093
0,0.22733612273361228,0.7855110679342169,0.3913173652694611,0.831230283911672,0.5526427061310782,0.7746828840396521,0.5086881059244039
0,0.1969309462915601,0.774200263687461,0.37764932562620424,0.8123028391167192,0.5801268498942918,0.7746828840396521,0.5133409362787408
0,0.1952054794520548,0.7698979945874679,0.3718674211802749,0.8064917815042337,0.5835095137420718,0.7746828840396521,0.5118637502312795
0,0.18703703703703703,0.7633751995003817,0.3648124191461837,0.7961979080192595,0.5961945031712473,0.7746828840396521,0.5136378723723718
0,0.1843137254901961,0.7572687530358754,0.35819774718397995,0.7871492611655321,0.6050739957716702,0.7746828840396521,0.5140416726019663
0,0.1796875,0.7488723891471792,0.34898843930635837,0.775610161049311,0.6126849894291755,0.7746828840396521,0.5126179925580382
0,0.1794871794871795,0.7339532301713968,0.3340112994350283,0.7553544745143617,0.6249471458773784,0.7746828840396521,0.510254325008573
0,0.17902350813743217,0.7292346124488238,0.33121019108280253,0.747218993856882,0.6376321353065539,0.7746828840396521,0.514155393990598
0,0.17371937639198218,0.7263895635278607,0.3307593307593308,0.7409928607006475,0.6520084566596195,0.7746828840396521,0.5199384700747517
0,0.1687062937062937,0.7150787592811048,0.32346380044615697,0.7230615972106923,0.6744186046511628,0.7746828840396521,0.5256569058308749
0,0.1586608442503639,0.7078620498230518,0.31844125172210197,0.7125186783994687,0.6841437632135307,0.7746828840396521,0.5272102092234197
0,0.15310077519379844,0.7015474290472555,0.31441717791411045,0.7031379711107422,0.693446088794926,0.7746828840396521,0.5290860293020583
0,0.15295926210607225,0.6872527930053431,0.30646910010842066,0.6813880126182965,0.7171247357293868,0.7746828840396521,0.5350083536277372
0,0.1517509727626459,0.6806606064811602,0.3023502385580491,0.6722563506558193,0.7234672304439747,0.7746828840396521,0.5355997344316205
0,0.1506849315068493,0.6778849489972937,0.30120481927710846,0.6677735347833306,0.7293868921775899,0.7746828840396521,0.5375011155982811
0,0.15020576131687244,0.6664353618763444,0.29561432875795113,0.6506724223808733,0.746723044397463,0.7746828840396521,0.5419514219881574
0,0.14971209213051823,0.6594962181666782,0.29204842931937175,0.640793624439648,0.7547568710359408,0.7746828840396521,0.5435261669356883
0,0.14414414414414414,0.6545000346957186,0.28898934452696157,0.634401461065914,0.7568710359408034,0.7746828840396521,0.5428802283991728
0,0.13719512195121952,0.6513774200263688,0.2877215391984672,0.6296695998671759,0.7619450317124735,0.7746828840396521,0.5443669749981808
0,0.12743362831858407,0.6438831448199293,0.28359142812451116,0.6197908019259505,0.7665961945031713,0.7746828840396521,0.54424584795252
0,0.12351387054161163,0.6253556311151204,0.27691176470588236,0.5918147102772705,0.7961945031712474,0.7746828840396521,0.5532764702788604
0,0.12167300380228137,0.6089098605232114,0.2696803267145472,0.5694836460235763,0.8097251585623678,0.7746828840396521,0.5553158159852064
0,0.12121212121212122,0.6050239400457984,0.26815331010452964,0.5640876639548398,0.8135306553911205,0.7746828840396521,0.556142794627639
0,0.11409395973154363,0.6014155853167719,0.2671261199172984,0.5586086667773534,0.8194503171247357,0.7746828840396521,0.5581032903411545
0,0.09498207885304659,0.5500659218652418,0.24708338450202627,0.4910343682550224,0.8507399577167019,0.7746828840396521,0.5611592597569249
0,0.08387096774193549,0.4953160779959753,0.23015174840554212,0.41881122364270296,0.8849894291754757,0.7746828840396521,0.567007824235655
0,0.07972270363951472,0.48768301991534246,0.22852196494265312,0.40810227461397974,0.8930232558139535,0.7746828840396521,0.5695506271710311
0,0.07890122735242548,0.43390465616542917,0.21341644404867913,0.3400298854391499,0.9120507399577167,0.7746828840396521,0.5699503014612508
0,0.0782608695652174,0.4223162861702866,0.2111843380500097,0.32434002988543914,0.921353065539112,0.7746828840396521,0.5727221054445504
0,0.07751937984496124,0.41718131982513357,0.21012682551883166,0.31753279096795617,0.9247357293868922,0.7746828840396521,0.573607115354465
0,0.07530120481927711,0.41280965928804386,0.20925131139723416,0.3117217333554707,0.9276955602536998,0.7746828840396521,0.5744064036972316
0,0.053243431760055804,0.34695718548331134,0.19571601312834686,0.2269633073219326,0.958139534883721,0.7746828840396521,0.5803626501423187
0,0.045869356388088374,0.2779127055721324,0.18234968791972822,0.1408766395483978,0.9758985200845666,0.7746828840396521,0.5811017599594022
0,0.03824596109462578,0.2330164457705919,0.17504488330341114,0.08450938070728872,0.9894291754756871,0.7746828840396521,0.5831044223532573
0,0.031135976648017514,0.16411074873360626,0.16411074873360626,0.0,1.0,0.7746828840396521,0.5820553743668031
