,Threshold,Accuracy,Precision,Specificity,Sensitivity,AUC,AUPR
0,1.9682929501584399,0.8358892512663937,0.0,1.0,0.0,0.7473904823616587,0.5820553743668031
0,0.96829295015844,0.8360974255776837,0.6666666666666666,0.9997509546737506,0.002536997885835095,0.7473904823616587,0.41644903233176406
0,0.9427358943932682,0.8360974255776837,0.5245901639344263,0.997592561846256,0.013530655391120507,0.7473904823616587,0.35000552103602994
0,0.9354246417975127,0.8358198598292971,0.49523809523809526,0.995600199236261,0.021987315010570826,0.7473904823616587,0.33886390212662293
0,0.8864804748878288,0.8354729026438138,0.4861111111111111,0.9907853229287731,0.04439746300211417,0.7473904823616587,0.343666610975841
0,0.8811680829251466,0.836444382763167,0.5173913043478261,0.9907853229287731,0.050317124735729385,0.7473904823616587,0.3617807984013295
0,0.8775461441694442,0.8363055998889737,0.5129310344827587,0.9906192927112735,0.050317124735729385,0.7473904823616587,0.3595506634687957
0,0.7998976681062642,0.8402609118034835,0.6089965397923875,0.9906192927112735,0.07441860465116279,0.7473904823616587,0.417656500124072
0,0.7786317203656381,0.8451183124002498,0.6852367688022284,0.9906192927112735,0.1040169133192389,0.7473904823616587,0.46814706866464734
0,0.7634740941971284,0.8451877038373464,0.6861111111111111,0.9906192927112735,0.10443974630021141,0.7473904823616587,0.4687609605910266
0,0.6547143491991256,0.8576781625147457,0.7907407407407407,0.9906192927112735,0.18054968287526427,0.7473904823616587,0.5528855143546683
0,0.6350487539985357,0.8577475539518423,0.7911275415896488,0.9906192927112735,0.18097251585623678,0.7473904823616587,0.5532556355510602
0,0.5678022275049724,0.8549025050308792,0.6695544554455446,0.9778349659638054,0.22875264270613108,0.7473904823616587,0.5124385397079938
0,0.41459699030130126,0.8497675386857262,0.5788643533123028,0.9556699319276108,0.3103594080338266,0.7473904823616587,0.5012005976253928
0,0.3939156046616819,0.8498369301228228,0.5790715971675846,0.955586916818861,0.3112050739957717,0.7473904823616587,0.5016576610969096
0,0.38392108322815793,0.8482409270695996,0.5642135642135642,0.9498588743151254,0.3306553911205074,0.7473904823616587,0.502357800129044
0,0.25146361622048036,0.8437304836583166,0.5341389728096677,0.93599535115391,0.37378435517970404,0.7473904823616587,0.5053460231647643
0,0.24184929713614528,0.783221150510027,0.38348173165489713,0.8333056616304167,0.5281183932346724,0.7473904823616587,0.4945204843447223
0,0.2356441756535234,0.7831517590729304,0.38336402701043587,0.833222646521667,0.5281183932346724,0.7473904823616587,0.4944616320224917
0,0.22645171091253374,0.7828741933245438,0.38303735456215554,0.8327245558691682,0.5289640591966174,0.7473904823616587,0.49465173734222734
0,0.14673388414571872,0.63035181458608,0.27299202942979767,0.6062593391997344,0.7530655391120508,0.7473904823616587,0.5332910839031495
0,0.1363032166545332,0.6299354659635001,0.2729498164014688,0.6055122032209862,0.7543340380549682,0.7473904823616587,0.5338001397047989
0,0.13142754299019926,0.5596419401845812,0.246981060124571,0.5082184957662295,0.8215644820295983,0.7473904823616587,0.5489143643044804
0,0.12192945512044977,0.5590174172507113,0.2468274111675127,0.5073053295699818,0.8224101479915433,0.7473904823616587,0.549190981369827
0,0.07541918572617541,0.16702518909166608,0.164356849362769,0.003901710111240246,0.9978858350951374,0.7473904823616587,0.5812948208216948
0,0.06964419493232664,0.16418014017070293,0.16412213740458015,8.301510874979246e-05,1.0,0.7473904823616587,0.58206106870229
0,3.692381922505556e-08,0.16411074873360626,0.16411074873360626,0.0,1.0,0.7473904823616587,0.5820553743668031
