,Threshold,Accuracy,Precision,Specificity,Sensitivity,AUC,AUPR
0,1.75367683971758,0.8358892512663937,0.0,1.0,0.0,0.7836957097862001,0.5820553743668031
0,0.7536768397175799,0.8359586427034904,1.0,1.0,0.00042283298097251583,0.7836957097862001,0.5822320951387411
0,0.635108722287132,0.8581639025744223,1.0,1.0,0.1357293868921776,0.7836957097862001,0.6387827421588776
0,0.6295293517093827,0.8580945111373256,0.9968944099378882,0.9999169848912502,0.1357293868921776,0.7836957097862001,0.6372299471278217
0,0.6277703969814218,0.8582332940115189,0.9969135802469136,0.9999169848912502,0.1365750528541226,0.7836957097862001,0.6375929738262102
0,0.620572144545861,0.8581639025744223,0.9938461538461538,0.9998339697825004,0.1365750528541226,0.7836957097862001,0.6360592606258304
0,0.6114099735799267,0.8582332940115189,0.9938650306748467,0.9998339697825004,0.13699788583509515,0.7836957097862001,0.6362454198121148
0,0.6076145014299142,0.8581639025744223,0.9908256880733946,0.9997509546737506,0.13699788583509515,0.7836957097862001,0.6347257485113887
0,0.5970162419241308,0.858441468322809,0.9909365558912386,0.9997509546737506,0.1386892177589852,0.7836957097862001,0.6354880655080624
0,0.5881680960013547,0.8583026854486157,0.984984984984985,0.999584924456251,0.1386892177589852,0.7836957097862001,0.6325122800549355
0,0.579044870492031,0.8586496426340989,0.985207100591716,0.999584924456251,0.1408033826638478,0.7836957097862001,0.6335069417179908
0,0.5779006689256434,0.8585802511970023,0.9823008849557522,0.9995019093475013,0.1408033826638478,0.7836957097862001,0.6320538339000088
0,0.5725545847844028,0.8587884255082923,0.9824561403508771,0.9995019093475013,0.14207188160676532,0.7836957097862001,0.6326616239133851
0,0.5721724292754948,0.8587190340711957,0.9795918367346939,0.9994188942387514,0.14207188160676532,0.7836957097862001,0.6312294721052935
0,0.5717584772144868,0.8587884255082923,0.9796511627906976,0.9994188942387514,0.14249471458773785,0.7836957097862001,0.6314358559052332
0,0.5710501945462952,0.8587190340711957,0.9768115942028985,0.9993358791300017,0.14249471458773785,0.7836957097862001,0.6300160716113337
0,0.5687128793502265,0.8587884255082923,0.976878612716763,0.9993358791300017,0.14291754756871036,0.7836957097862001,0.6302263016402039
0,0.5652416244189667,0.8585802511970023,0.9684813753581661,0.9990868338037523,0.14291754756871036,0.7836957097862001,0.6260276829609055
0,0.5644676501350157,0.8586496426340989,0.9685714285714285,0.9990868338037523,0.14334038054968287,0.7836957097862001,0.6262494303394746
0,0.563548305757575,0.8585802511970023,0.9658119658119658,0.9990038186950025,0.14334038054968287,0.7836957097862001,0.6248696989597432
0,0.5629011419608935,0.8586496426340989,0.9659090909090909,0.9990038186950025,0.14376321353065538,0.7836957097862001,0.6250949822802437
0,0.5610060564862854,0.8585802511970023,0.9631728045325779,0.9989208035862527,0.14376321353065538,0.7836957097862001,0.6237268390919872
0,0.5604287325556344,0.8586496426340989,0.963276836158192,0.9989208035862527,0.14418604651162792,0.7836957097862001,0.6239555756767321
